year,month,province,profession,new_workers,new_clients,active_clients,active_workers,requests,feedback_1,work_agreements,feedback_2,jobs_completed,payments_in_MTZ,payment_observation_count
2019,5,Maputo,"Construction and Repair",6,NULL,71,31,65,47,19,11,6,45300.0000,4
2019,5,Sofala,Cooking,11,NULL,58,37,81,76,23,9,3,19000.0000,3
2019,5,Maputo,Deliveries,18,NULL,60,46,60,59,22,18,11,34960.0000,10
2019,5,Zambezia,Cooking,11,NULL,57,25,50,44,9,4,4,15025.0000,2
2019,6,Manica,Hairdresser,8,NULL,24,20,25,26,12,8,6,16050.0000,4
2019,6,Nampula,"TV installation",5,NULL,33,22,30,31,16,9,8,4915.0000,5
2019,6,Maputo,Cooking,33,NULL,241,89,272,258,94,47,30,50416.0000,15
2019,6,Sofala,Electricity,13,NULL,56,32,58,62,27,23,16,60250.0000,13
2019,6,Cabo-Delgado,"Construction and Repair",15,NULL,57,36,52,51,27,18,9,20194.0000,6
2019,6,Maputo,Electricity,24,NULL,125,59,117,107,48,26,11,41015.0000,8
2019,6,Tete,Cooking,5,NULL,32,20,42,54,15,11,1,1500.0000,1
2019,6,Cabo-Delgado,Deliveries,6,NULL,55,24,49,47,18,11,7,35510.0000,6
2019,6,Maputo,Plumbing,10,NULL,69,29,60,51,17,12,7,6529.0000,5
2019,6,Zambezia,Cooking,11,NULL,60,31,69,71,20,10,4,1500.0000,1
2019,6,Cabo-Delgado,Hairdresser,27,NULL,134,77,139,131,53,31,20,127196.0000,19
2019,6,Nampula,Carpentry,8,NULL,75,39,67,63,31,15,10,24256.0000,8
2019,6,Gaza,Cooking,4,NULL,49,22,55,63,19,12,7,17092.0000,4
2019,6,Nampula,Cooking,47,NULL,300,135,393,381,85,67,39,24743.0000,25
2019,6,Gaza,Hairdresser,5,NULL,65,22,56,81,18,16,8,2940.0000,7
2019,6,Nampula,Electricity,60,NULL,207,122,209,179,66,36,25,65652.3000,12
2019,6,Inhambane,Cooking,13,NULL,90,44,100,94,31,15,7,2600.0000,6
2019,6,Nampula,Mechanics,21,NULL,52,44,53,47,22,13,7,57100.0000,4
2019,6,Inhambane,Hairdresser,5,NULL,59,25,63,56,18,6,5,300.0000,3
2019,6,Nampula,Tailor,7,NULL,64,32,61,73,29,10,8,18660.0000,7
2019,6,Maputo,"Construction and Repair",20,NULL,66,35,61,48,12,11,7,38120.0000,6
2019,6,Cabo-Delgado,Carpentry,6,NULL,67,20,56,50,19,7,4,7890.0000,3
2019,6,Sofala,Cooking,9,NULL,77,29,68,63,20,23,16,49330.0000,14
2019,6,Maputo,Deliveries,17,NULL,92,46,89,79,22,18,9,36350.0000,6
2019,6,Sofala,Hairdresser,6,NULL,39,20,36,35,16,8,6,10050.0000,4
2019,6,Cabo-Delgado,Cooking,29,NULL,167,89,199,185,82,43,21,98916.0000,17
2019,6,Maputo,Hairdresser,25,NULL,155,76,162,161,55,33,13,26170.0000,8
2019,6,Tete,Electricity,10,NULL,20,21,19,22,10,14,13,19752.0000,8
2019,6,Cabo-Delgado,Electricity,32,NULL,133,72,129,134,43,25,15,43966.0000,9
2019,6,Maputo,Tailor,6,NULL,58,24,60,50,19,11,8,2948.0000,6
2019,6,Zambezia,Electricity,13,NULL,53,34,53,71,17,19,10,35225.0000,8
2019,6,Cabo-Delgado,Plumbing,9,NULL,87,31,81,65,34,17,5,17700.0000,2
2019,6,Nampula,"Construction and Repair",26,NULL,91,61,84,81,31,18,10,47745.0000,8
2019,6,Gaza,Electricity,5,NULL,36,22,32,30,13,10,8,15033.0000,3
2019,6,Nampula,Deliveries,16,NULL,72,41,64,63,18,15,10,13450.0000,7
2019,6,Inhambane,Carpentry,7,NULL,40,26,34,39,17,9,7,7205.0000,6
2019,6,Nampula,Hairdresser,38,NULL,144,91,154,138,52,21,13,21350.0000,9
2019,6,Inhambane,Electricity,11,NULL,51,31,52,48,23,14,10,38806.0000,6
2019,6,Nampula,Plumbing,13,NULL,90,47,84,74,38,20,13,5725.0000,6
2019,7,Gaza,Cooking,5,NULL,70,25,70,72,27,12,6,4000.0000,2
2019,7,Niassa,Electricity,4,NULL,55,20,55,57,25,9,7,12900.0000,5
2019,7,Maputo,Electricity,11,NULL,114,40,115,116,49,20,10,157540.0000,9
2019,7,Inhambane,Cooking,14,NULL,83,47,80,72,34,22,14,64695.0000,9
2019,7,Sofala,Electricity,18,NULL,55,34,53,52,19,7,6,3800.0000,4
2019,7,Maputo,Mechanics,9,NULL,36,21,38,34,12,7,1,5000.0000,1
2019,7,Inhambane,Hairdresser,15,NULL,48,30,45,38,9,13,8,3670.0000,6
2019,7,Tete,Cooking,9,NULL,39,24,45,46,13,12,4,9200.0000,3
2019,7,Maputo,Tailor,8,NULL,70,32,66,62,33,15,9,91790.0000,6
2019,7,Zambezia,Electricity,13,NULL,39,31,42,44,13,13,8,52310.0000,5
2019,7,Nampula,"Construction and Repair",29,NULL,114,64,103,92,31,16,7,28300.0000,4
2019,7,Cabo-Delgado,Carpentry,5,NULL,69,30,59,57,26,17,8,16520.0000,5
2019,7,Nampula,Deliveries,11,NULL,71,36,66,59,17,15,9,33250.0000,6
2019,7,Cabo-Delgado,Cooking,21,NULL,135,58,147,125,30,25,11,18454.0000,7
2019,7,Nampula,Hairdresser,27,NULL,147,75,166,150,49,29,16,11872.0000,10
2019,7,Manica,Electricity,14,NULL,34,25,29,35,17,10,5,8123.0000,4
2019,7,Cabo-Delgado,Electricity,30,NULL,120,76,114,132,60,30,16,13970.0000,10
2019,7,Nampula,Plumbing,12,NULL,96,48,90,86,38,25,11,225.0000,2
2019,7,Maputo,"Construction and Repair",22,NULL,80,43,82,70,23,15,9,39000.0000,7
2019,7,Cabo-Delgado,Plumbing,7,NULL,75,25,69,51,19,15,9,177200.0000,7
2019,7,Nampula,"TV installation",6,NULL,36,22,33,27,12,9,5,15550.0000,3
2019,7,Maputo,Deliveries,18,NULL,111,47,103,97,35,21,16,6327.0000,10
2019,7,Gaza,Hairdresser,4,NULL,81,31,73,69,27,13,8,4550.0000,4
2019,7,Sofala,Cooking,10,NULL,76,28,87,77,19,18,4,2550.0000,3
2019,7,Maputo,Hairdresser,39,NULL,170,88,182,168,69,44,23,139045.0000,16
2019,7,Inhambane,Electricity,10,NULL,53,34,51,46,22,16,14,37810.0000,8
2019,7,Sofala,Hairdresser,10,NULL,48,24,47,41,18,7,4,150.0000,2
2019,7,Maputo,Plumbing,9,NULL,93,29,91,65,32,25,17,17562.0000,12
2019,7,Manica,Cooking,6,NULL,74,27,88,85,24,14,7,9200.0000,5
2019,7,Zambezia,Cooking,5,NULL,60,23,76,77,14,10,6,7450.0000,5
2019,7,Nampula,Carpentry,11,NULL,71,38,55,54,23,16,6,52265.0000,5
2019,7,Zambezia,Hairdresser,9,NULL,36,20,37,36,8,7,4,50.0000,3
2019,7,Nampula,Cooking,51,NULL,263,122,326,299,76,44,20,163917.0000,14
2019,7,Cabo-Delgado,"Construction and Repair",9,NULL,47,28,38,37,13,16,10,12562.0000,8
2019,7,Nampula,Electricity,57,NULL,211,135,218,202,76,46,23,71350.0000,12
2019,7,Cabo-Delgado,Deliveries,9,NULL,50,29,51,50,21,5,3,31029.0000,3
2019,7,Nampula,Mechanics,9,NULL,66,36,79,70,27,12,4,7065.0000,3
2019,7,Maputo,Carpentry,7,NULL,71,24,68,55,26,11,7,2630.0000,5
2019,7,Cabo-Delgado,Hairdresser,23,NULL,162,75,175,158,75,31,20,9146.0000,12
2019,7,Nampula,Tailor,10,NULL,61,31,54,51,20,13,4,51900.0000,4
2019,7,Maputo,Cooking,41,NULL,259,95,259,278,87,55,25,82581.0000,14
2019,8,Maputo,Plumbing,13,NULL,98,40,87,76,35,12,5,500.0000,1
2019,8,Gaza,Plumbing,5,NULL,76,24,78,95,30,14,6,79442.0000,5
2019,8,Zambezia,Hairdresser,4,NULL,41,22,47,48,12,9,7,7170.0000,5
2019,8,Nampula,"Construction and Repair",19,NULL,96,55,81,77,30,21,12,84266.0000,9
2019,8,Inhambane,"Construction and Repair",4,NULL,34,20,34,27,13,7,7,200.0000,1
2019,8,Nampula,Deliveries,10,NULL,81,34,65,65,19,20,9,48014.0000,4
2019,8,Inhambane,Electricity,2,NULL,52,27,54,49,17,9,7,7200.0000,4
2019,8,Nampula,Hairdresser,35,NULL,145,83,149,135,47,22,11,3593.0000,7
2019,8,Manica,Cooking,16,NULL,78,37,104,113,26,18,8,22160.0000,4
2019,8,Cabo-Delgado,Carpentry,8,NULL,70,27,60,58,16,10,2,150.0000,1
2019,8,Nampula,Plumbing,20,NULL,98,61,104,107,54,23,14,69050.0000,9
2019,8,Maputo,Carpentry,6,NULL,66,29,69,63,26,6,2,4050.0000,2
2019,8,Cabo-Delgado,Cooking,22,NULL,153,67,153,147,42,32,20,71320.0000,14
2019,8,Niassa,Electricity,9,NULL,27,23,28,30,12,8,3,1100.0000,1
2019,8,Maputo,Cooking,35,NULL,293,99,335,331,97,75,46,132622.0000,30
2019,8,Cabo-Delgado,Hairdresser,29,NULL,158,74,166,143,64,27,12,64500.0000,6
2019,8,Sofala,Electricity,10,NULL,51,22,45,32,8,8,4,10200.0000,2
2019,8,Maputo,Electricity,19,NULL,150,57,140,131,52,41,19,25540.0000,13
2019,8,Cabo-Delgado,Tailor,6,NULL,39,23,38,37,20,10,3,10800.0000,3
2019,8,Tete,Electricity,7,NULL,26,22,27,27,16,6,4,5000.0000,2
2019,8,Maputo,Mechanics,7,NULL,36,20,38,34,8,3,2,2500.0000,2
2019,8,Gaza,Hairdresser,5,NULL,75,26,69,58,15,11,6,3675.0000,3
2019,8,Zambezia,Electricity,16,NULL,46,32,46,44,22,18,11,8000.0000,7
2019,8,Nampula,Carpentry,21,NULL,66,54,65,59,32,13,5,NULL,0
2019,8,Inhambane,Carpentry,5,NULL,45,25,50,45,21,8,5,23872.0000,5
2019,8,Nampula,Cooking,38,NULL,303,134,392,369,111,60,33,85549.0000,23
2019,8,Inhambane,Cooking,13,NULL,87,45,86,77,34,24,13,35564.0000,10
2019,8,Nampula,Electricity,49,NULL,256,124,242,228,86,59,32,317105.0000,19
2019,8,Inhambane,Hairdresser,9,NULL,60,29,62,49,22,13,9,6703.0000,7
2019,8,Nampula,Mechanics,18,NULL,64,41,60,54,21,8,5,56000.0000,3
2019,8,Manica,Hairdresser,8,NULL,53,26,54,52,18,13,6,10249.0000,5
2019,8,Cabo-Delgado,"Construction and Repair",8,NULL,62,30,57,45,17,11,5,5500.0000,3
2019,8,Nampula,Tailor,6,NULL,51,25,48,51,16,9,5,9532.0000,5
2019,8,Maputo,"Construction and Repair",21,NULL,88,47,88,74,23,12,5,6200.0000,4
2019,8,Cabo-Delgado,Electricity,34,NULL,125,73,114,127,41,31,14,68129.0000,12
2019,8,Sofala,Cooking,7,NULL,92,26,108,97,30,17,8,8616.0000,6
2019,8,Maputo,Deliveries,15,NULL,103,40,89,74,27,21,13,21450.0000,11
2019,8,Cabo-Delgado,Plumbing,14,NULL,90,38,75,82,32,15,5,5900.0000,2
2019,8,Sofala,Hairdresser,9,NULL,44,24,42,39,17,10,3,21.5686,2
2019,8,Maputo,Hairdresser,24,NULL,208,82,213,225,80,48,33,72000.0000,22
2019,8,Gaza,Cooking,9,NULL,62,27,59,56,17,17,7,4432.0000,4
2019,8,Zambezia,Cooking,8,NULL,70,33,106,120,21,9,3,3000.0000,1
2019,9,Inhambane,Electricity,35,NULL,74,57,76,55,23,16,10,53150.0000,8
2019,9,Nampula,Whitesmith,12,NULL,20,20,23,20,6,1,1,1000.0000,1
2019,9,Maputo,Plumbing,40,NULL,98,64,92,66,33,17,5,6510.0000,5
2019,9,Inhambane,Plumbing,6,NULL,39,21,38,30,13,6,2,7000.0000,2
2019,9,Niassa,Electricity,18,NULL,60,36,60,58,19,15,8,108971.0000,7
2019,9,Cabo-Delgado,"Construction and Repair",8,NULL,50,27,46,39,16,11,8,114007.0000,6
2019,9,Maputo,"TV installation",11,NULL,44,26,43,37,16,7,3,50300.0000,2
2019,9,Manica,Cooking,10,NULL,71,31,71,58,29,14,8,2100.0000,3
2019,9,Sofala,Cooking,28,NULL,103,51,116,104,27,9,5,2050.0000,3
2019,9,Cabo-Delgado,Deliveries,10,NULL,36,27,39,35,12,15,11,60950.0000,7
2019,9,Nampula,Carpentry,20,NULL,77,44,70,56,24,16,6,10010.0000,3
2019,9,Manica,Hairdresser,10,NULL,50,21,50,42,21,8,4,2110.0000,3
2019,9,Sofala,Electricity,46,NULL,71,58,73,55,21,12,8,50949.0000,6
2019,9,Cabo-Delgado,Hairdresser,34,NULL,187,81,175,155,66,35,20,13850.0000,13
2019,9,Nampula,Cooking,64,NULL,329,163,408,397,137,62,29,200687.0000,18
2019,9,Maputo,Carpentry,30,NULL,74,47,74,55,18,9,2,4000.0000,1
2019,9,Sofala,Plumbing,13,NULL,41,23,37,29,12,6,3,NULL,0
2019,9,Gaza,Cooking,9,NULL,62,24,68,57,16,8,2,2000.0000,2
2019,9,Nampula,Electricity,92,NULL,247,187,249,238,101,60,40,56925.0000,22
2019,9,Maputo,Cooking,88,NULL,344,144,345,304,119,84,48,198732.0000,23
2019,9,Zambezia,Cooking,13,NULL,64,37,71,83,24,25,16,25406.0000,14
2019,9,Gaza,Hairdresser,17,NULL,100,37,99,72,24,10,6,1930.0000,3
2019,9,Nampula,Mechanics,14,NULL,67,38,62,54,18,17,10,59100.0000,9
2019,9,Maputo,Electricity,131,NULL,185,177,181,139,69,26,14,32328.0008,7
2019,9,Inhambane,Carpentry,9,NULL,46,26,47,41,16,2,1,19.0000,1
2019,9,Nampula,Plumbing,15,NULL,111,63,114,107,45,32,12,37950.0000,7
2019,9,Maputo,Hairdresser,53,NULL,200,100,208,176,61,36,17,15715.0000,12
2019,9,Inhambane,Deliveries,12,NULL,34,21,33,29,12,9,9,36700.0000,7
2019,9,Nampula,"TV installation",13,NULL,53,28,50,46,13,14,7,117970.0000,6
2019,9,Maputo,Painting,32,NULL,42,44,37,31,9,8,7,34900.0000,6
2019,9,Inhambane,Hairdresser,12,NULL,67,36,70,61,19,12,9,24050.0000,7
2019,9,Niassa,Cooking,7,NULL,55,20,58,52,14,13,6,300.0000,2
2019,9,Cabo-Delgado,Carpentry,16,NULL,70,37,69,57,25,13,6,2215.0000,3
2019,9,Maputo,Tailor,12,NULL,76,40,79,69,35,20,12,6200.0000,6
2019,9,Manica,"Construction and Repair",13,NULL,33,23,33,24,9,6,3,20000.0000,1
2019,9,Sofala,"Construction and Repair",20,NULL,38,35,37,30,15,5,4,2100.0000,3
2019,9,Cabo-Delgado,Cooking,21,NULL,173,64,215,208,52,35,21,11160.0000,11
2019,9,Maputo,Whitesmith,29,NULL,25,36,31,17,3,2,1,NULL,0
2019,9,Manica,Electricity,17,NULL,52,37,57,52,24,10,7,7100.0000,4
2019,9,Sofala,Deliveries,7,NULL,42,20,36,31,8,10,8,25710.9800,7
2019,9,Cabo-Delgado,Electricity,31,NULL,110,81,104,112,41,34,23,31072.0000,14
2019,9,Nampula,"Construction and Repair",44,NULL,122,79,129,123,36,35,23,132560.0000,10
2019,9,Maputo,"AC Repairing",17,NULL,22,28,33,24,6,6,6,18100.0000,5
2019,9,Sofala,Hairdresser,14,NULL,50,32,57,52,22,9,7,16548.0000,5
2019,9,Cabo-Delgado,Plumbing,12,NULL,79,39,81,73,30,16,6,4150.0000,2
2019,9,Nampula,Deliveries,14,NULL,85,43,85,76,26,16,11,38460.0000,10
2019,9,Maputo,"Construction and Repair",99,NULL,138,126,126,86,27,14,12,24420.0000,9
2019,9,Tete,Electricity,24,NULL,53,40,59,51,11,15,9,20155.0000,5
2019,9,Gaza,Electricity,13,NULL,38,27,45,42,13,7,4,17588.0000,4
2019,9,Nampula,Hairdresser,30,NULL,184,85,211,186,52,36,19,17237.8745,15
2019,9,Maputo,Deliveries,56,NULL,159,95,147,111,32,22,14,22232.0000,10
2019,9,Zambezia,Electricity,25,NULL,64,44,65,62,17,15,13,90564.0000,8
2019,9,Gaza,Plumbing,6,NULL,84,23,76,72,23,12,6,13100.0000,3
2019,9,Nampula,Painting,15,NULL,28,24,28,26,9,7,4,63580.0000,4
2019,9,Maputo,Gardner,19,NULL,28,29,29,23,10,3,3,4000.0000,3
2019,9,Inhambane,Cooking,19,NULL,99,45,105,98,31,19,13,35195.0000,12
2019,9,Nampula,Tailor,12,NULL,71,37,75,64,21,11,5,115500.0000,5
2019,9,Maputo,Mechanics,23,NULL,49,38,50,48,12,7,2,3000.0000,1
2019,10,Maputo,Electricity,24,NULL,140,63,125,116,49,34,16,96421.0000,11
2019,10,Sofala,Cooking,11,NULL,104,42,120,114,42,31,16,28660.0000,14
2019,10,Cabo-Delgado,Hairdresser,29,NULL,203,83,205,178,73,41,23,23720.0000,12
2019,10,Maputo,Mechanics,6,NULL,34,21,31,27,13,3,2,12.0000,1
2019,10,Sofala,Electricity,22,NULL,59,44,62,56,28,11,7,7550.0000,5
2019,10,Cabo-Delgado,Tailor,5,NULL,38,22,36,29,14,9,5,9000.0000,3
2019,10,Nampula,Carpentry,14,NULL,86,44,87,83,36,11,5,8000.0000,1
2019,10,Tete,Cooking,6,NULL,42,25,68,73,16,7,3,200.0000,3
2019,10,Gaza,Electricity,9,NULL,40,32,41,38,18,12,8,5680.0000,4
2019,10,Nampula,Cooking,51,NULL,336,157,401,388,131,82,35,44148.0000,21
2019,10,Zambezia,Cooking,13,NULL,72,46,88,96,28,16,10,147360.0000,9
2019,10,Inhambane,Cooking,8,NULL,101,38,105,105,32,27,16,44751.0000,14
2019,10,Nampula,Electricity,63,NULL,263,148,239,223,95,62,32,37971.0000,21
2019,10,Inhambane,Hairdresser,4,NULL,77,29,75,66,24,12,7,3988.0000,4
2019,10,Nampula,Mechanics,10,NULL,44,21,37,29,6,8,4,24250.0000,3
2019,10,Manica,Hairdresser,4,NULL,39,20,32,34,15,11,6,105525.0000,4
2019,10,Nampula,Plumbing,15,NULL,93,45,88,73,27,31,15,39411.0000,9
2019,10,Cabo-Delgado,Carpentry,11,NULL,73,26,73,58,21,9,3,400.0000,2
2019,10,Maputo,"Construction and Repair",14,NULL,90,44,93,65,31,16,7,10020.0000,3
2019,10,Nampula,"TV installation",11,NULL,42,26,42,56,14,10,5,2200.0000,3
2019,10,Cabo-Delgado,Cooking,23,NULL,180,96,246,236,104,46,25,289993.0000,17
2019,10,Maputo,Deliveries,10,NULL,124,49,122,103,41,38,26,57300.0000,16
2019,10,Niassa,Electricity,7,NULL,42,22,38,36,16,20,9,13966.0000,9
2019,10,Cabo-Delgado,Electricity,39,NULL,147,91,144,146,66,28,11,29491.0000,9
2019,10,Maputo,Hairdresser,32,NULL,195,80,211,191,65,48,27,26242.0000,19
2019,10,Sofala,Deliveries,7,NULL,41,20,37,34,9,8,3,11500.0000,2
2019,10,Cabo-Delgado,Plumbing,12,NULL,106,42,103,88,41,27,18,149369.0000,8
2019,10,Maputo,Plumbing,18,NULL,84,41,80,61,28,18,9,14520.0000,4
2019,10,Sofala,Hairdresser,6,NULL,48,22,47,46,13,15,7,7150.0000,3
2019,10,Gaza,Cooking,6,NULL,76,26,80,75,21,12,5,7500.0000,3
2019,10,Nampula,"Construction and Repair",24,NULL,119,57,110,86,29,20,12,22500.0000,4
2019,10,Tete,Electricity,8,NULL,28,24,26,24,13,8,3,10200.0000,2
2019,10,Gaza,Hairdresser,8,NULL,68,27,55,55,20,17,8,60320.0000,4
2019,10,Nampula,Deliveries,19,NULL,85,52,80,71,21,20,11,54718.0000,9
2019,10,Zambezia,Electricity,11,NULL,51,33,54,54,25,8,3,10025.0000,2
2019,10,Inhambane,Electricity,11,NULL,49,36,38,38,22,12,9,67100.0000,7
2019,10,Nampula,Hairdresser,24,NULL,173,87,175,184,66,46,22,10804.0000,18
2019,10,Manica,Cooking,10,NULL,80,33,83,86,22,15,6,11821.0000,4
2019,10,Nampula,Painting,10,NULL,23,20,21,21,9,8,5,13415.0000,5
2019,10,Maputo,Carpentry,8,NULL,72,24,59,53,20,14,7,7094.0000,3
2019,10,Nampula,Tailor,5,NULL,74,32,69,60,19,14,6,14500.0000,4
2019,10,Cabo-Delgado,"Construction and Repair",11,NULL,49,31,49,39,19,7,3,100100.0000,2
2019,10,Maputo,Cooking,35,NULL,300,99,321,304,105,88,50,78039.0000,25
2019,10,Niassa,Cooking,5,NULL,52,20,52,53,18,19,13,90100.0000,8
2019,10,Cabo-Delgado,Deliveries,12,NULL,55,38,56,48,18,10,9,39640.0000,8
2019,11,Inhambane,Cooking,6,NULL,79,30,82,80,29,16,11,17100.0000,3
2019,11,Sofala,Electricity,5,NULL,45,29,41,35,23,12,8,50700.0000,3
2019,11,Maputo,"Construction and Repair",6,NULL,65,25,61,49,15,14,8,58345.0000,6
2019,11,Zambezia,Cooking,4,NULL,46,30,41,47,17,13,7,1250.0000,3
2019,11,Maputo,Deliveries,10,NULL,70,25,68,59,12,12,7,5220.0000,4
2019,11,Maputo,Hairdresser,11,NULL,130,41,143,121,36,27,18,25330.0000,11
2019,11,Nampula,Carpentry,10,NULL,75,33,68,54,21,15,7,5123.0000,2
2019,11,Cabo-Delgado,Carpentry,6,NULL,50,23,47,43,15,5,1,8000.0000,1
2019,11,Nampula,Cooking,19,NULL,234,103,309,317,98,67,35,99240.0000,21
2019,11,Cabo-Delgado,Deliveries,6,NULL,47,32,36,38,19,14,9,14500.0000,3
2019,11,Nampula,Electricity,31,NULL,194,83,173,156,57,44,26,162358.0000,13
2019,11,Cabo-Delgado,Hairdresser,14,NULL,162,55,145,108,47,34,17,10482.0000,11
2019,11,Nampula,Mechanics,5,NULL,37,23,39,32,15,8,8,6200.0000,3
2019,11,Gaza,Hairdresser,3,NULL,64,23,61,51,16,10,5,19000.0000,4
2019,11,Nampula,Tailor,2,NULL,56,20,47,41,14,13,7,25500.0000,4
2019,11,Inhambane,Hairdresser,4,NULL,66,21,69,62,17,13,6,13754.0000,3
2019,11,Sofala,Hairdresser,9,NULL,41,20,43,32,15,5,1,50.0000,1
2019,11,Maputo,Cooking,19,NULL,203,67,190,172,79,61,27,95287.0000,14
2019,11,Zambezia,Electricity,9,NULL,40,29,48,47,17,17,10,2222.0000,5
2019,11,Maputo,Electricity,11,NULL,116,45,110,87,43,25,18,162716.0000,13
2019,11,Maputo,Plumbing,5,NULL,80,28,73,54,24,14,10,76664.0000,9
2019,11,Nampula,"Construction and Repair",11,NULL,83,37,78,63,23,17,7,8500.0000,2
2019,11,Cabo-Delgado,Cooking,11,NULL,162,68,192,176,69,41,20,13320.0000,11
2019,11,Nampula,Deliveries,9,NULL,78,31,64,54,14,17,10,83695.0000,7
2019,11,Cabo-Delgado,Electricity,21,NULL,106,52,94,81,28,31,15,152300.0000,8
2019,11,Nampula,Hairdresser,18,NULL,147,60,151,139,50,21,11,5960.0000,6
2019,11,Cabo-Delgado,Plumbing,9,NULL,83,37,72,62,34,24,8,39126.0000,5
2019,11,Nampula,Plumbing,7,NULL,81,33,72,60,25,10,3,50000.0000,1
2019,12,Manica,Cooking,6,NULL,54,20,66,59,16,7,4,12169.0000,4
2019,12,Sofala,Electricity,10,NULL,53,26,50,46,16,12,7,146021.1000,5
2019,12,Maputo,"Construction and Repair",11,NULL,62,32,54,52,19,11,3,3000.0000,2
2019,12,Zambezia,Cooking,6,NULL,52,24,78,99,14,14,9,11515.0000,4
2019,12,Maputo,Deliveries,17,NULL,80,39,69,63,26,20,13,22750.0000,8
2019,12,Cabo-Delgado,Carpentry,8,NULL,52,29,52,45,24,11,3,1600.0000,2
2019,12,Maputo,Hairdresser,19,NULL,135,59,148,131,59,22,14,12050.0000,10
2019,12,Cabo-Delgado,Cooking,19,NULL,146,75,161,167,57,35,23,87139.0000,15
2019,12,Nampula,"Construction and Repair",16,NULL,84,50,81,68,26,15,11,66160.0000,5
2019,12,Cabo-Delgado,Electricity,18,NULL,96,47,87,95,31,19,15,8100.0000,4
2019,12,Nampula,Deliveries,10,NULL,88,33,82,67,17,15,11,8390.0000,6
2019,12,Cabo-Delgado,Plumbing,8,NULL,84,26,77,52,17,10,6,20050.0000,2
2019,12,Nampula,Hairdresser,26,NULL,131,70,148,151,50,18,11,10920.0000,8
2019,12,Inhambane,Cooking,8,NULL,80,39,86,88,32,18,10,1172.0000,5
2019,12,Nampula,Plumbing,15,NULL,85,35,79,70,26,12,5,25603.0000,5
2019,12,Inhambane,Hairdresser,10,NULL,53,29,50,46,24,9,6,103000.0000,4
2019,12,Sofala,Cooking,6,NULL,59,27,91,92,27,22,17,10570.0000,8
2019,12,Maputo,Carpentry,6,NULL,56,20,43,46,16,19,11,1600.0000,2
2019,12,Sofala,Hairdresser,9,NULL,41,21,37,38,17,9,2,1000.0000,1
2019,12,Maputo,Cooking,20,NULL,212,62,220,229,111,53,27,38235.0000,9
2019,12,Zambezia,Electricity,11,NULL,44,28,49,52,16,12,10,5650.0000,4
2019,12,Maputo,Electricity,16,NULL,91,37,82,76,24,16,11,29676.0000,6
2019,12,Cabo-Delgado,"Construction and Repair",9,NULL,38,25,34,25,9,8,6,117665.0000,4
2019,12,Nampula,Carpentry,8,NULL,63,40,59,55,31,13,11,36310.0000,8
2019,12,Cabo-Delgado,Deliveries,4,NULL,46,25,50,41,18,16,10,18262.0000,5
2019,12,Nampula,Cooking,36,NULL,248,128,332,332,105,77,53,166327.0000,27
2019,12,Cabo-Delgado,Hairdresser,35,NULL,159,77,160,138,58,22,8,12812.0000,4
2019,12,Nampula,Electricity,45,NULL,169,109,171,166,62,44,29,45583.0000,22
2019,12,Gaza,Hairdresser,3,NULL,65,20,57,48,18,10,5,20.0000,1
2019,12,Nampula,Mechanics,5,NULL,49,23,50,42,13,7,6,55615.0000,5
2019,12,Inhambane,Electricity,5,NULL,48,23,47,52,22,12,5,5050.0000,4
2019,12,Nampula,Tailor,9,NULL,54,27,44,45,14,11,7,51772.0000,6
2020,1,Maputo,Electricity,23,NULL,70,43,57,49,15,17,10,39120.0000,8
2020,1,Maputo,Plumbing,4,NULL,61,20,53,44,19,10,8,12450.0000,5
2020,1,Nampula,"Construction and Repair",16,NULL,78,45,73,65,24,11,8,86682.0000,6
2020,1,Cabo-Delgado,Carpentry,8,NULL,54,28,48,38,17,10,4,5000.0000,2
2020,1,Nampula,Deliveries,8,NULL,62,26,51,41,12,10,9,52683.0000,7
2020,1,Cabo-Delgado,Deliveries,6,NULL,37,21,31,24,9,5,5,106000.0000,5
2020,1,Nampula,Hairdresser,18,NULL,133,54,126,117,34,18,10,13258.0000,8
2020,1,Cabo-Delgado,Hairdresser,23,NULL,147,67,144,107,61,20,14,4480.0000,6
2020,1,Nampula,Plumbing,5,NULL,81,27,73,66,24,9,3,5020.0000,2
2020,1,Inhambane,Cooking,6,NULL,62,31,67,58,17,10,6,57194.0000,4
2020,1,Sofala,Electricity,5,NULL,42,21,40,27,13,5,4,5000.0000,2
2020,1,Maputo,"Construction and Repair",9,NULL,45,24,41,35,19,6,3,1100.0000,1
2020,1,Maputo,Deliveries,15,NULL,62,30,58,48,16,13,7,2050.0000,2
2020,1,Maputo,Hairdresser,17,NULL,95,38,97,84,24,25,15,21550.0000,10
2020,1,Nampula,Carpentry,8,NULL,48,30,39,41,16,17,7,13536.0000,4
2020,1,Nampula,Cooking,25,NULL,266,121,330,320,105,57,33,154416.0000,24
2020,1,Cabo-Delgado,Cooking,9,NULL,136,52,124,109,45,30,22,10684.0000,12
2020,1,Nampula,Electricity,47,NULL,155,106,150,126,53,37,21,28160.0000,11
2020,1,Cabo-Delgado,Electricity,24,NULL,108,64,93,81,36,31,22,79723.0000,15
2020,1,Nampula,Mechanics,13,NULL,43,27,36,30,12,13,12,24806.0500,7
2020,1,Gaza,Hairdresser,2,NULL,58,22,50,42,18,10,6,1460.0000,5
